seed,alpha,item,depth,stem,correct,wrong,cold,warm,mismatched,coldB,warmB,mismB
0,3.0,7,0.6364,The winter quarters roof panel came from batch,LR81,BV12,-0.21684980392456055,-2.4358301162719727,-3.9352498054504395,18.16511170193553,15.808092867955565,17.53572604060173
0,3.0,8,0.7273,The customs declaration quotes reference code,DM65,GF25,0.4762401580810547,0.8822169303894043,-0.9498648643493652,19.169248669059016,20.707552252337337,20.140002166852355
0,3.0,9,0.8182,The reserve fuel depot is listed at site code,LV91,RG17,0.4870634078979492,0.17316079139709473,1.4398012161254883,19.423630821926054,20.19964499771595,19.784775665961206
0,3.0,10,0.9091,The ice core drilling rig was delivered as unit,GT71,PV22,0.3324260711669922,2.5773425102233887,0.13620281219482422,21.338226908585057,21.06644194573164,19.701619304716587
0,3.0,11,1.0,The mail packet from Vlissen came in pouch number,QS43,JC38,-0.47894906997680664,4.148666620254517,0.007117748260498047,18.721352213877253,17.78563640266657,18.570582411251962
0,4.0,0,0.0,The quartermaster's tally sheet uses form number,NP15,PB22,-1.8546149730682373,-4.8825507164001465,-5.343865394592285,20.15101282019168,13.159956216812134,13.352340817451477
0,4.0,1,0.0909,The diesel storage tank is stencilled vessel number,JS72,BU91,0.13506746292114258,2.654362201690674,1.2481694221496582,17.5580970402807,16.539285838603973,18.115671157836914
0,4.0,2,0.1818,The harbour pilot's licence shows registration code,NK71,TV97,0.9097819328308105,-1.124072551727295,-2.3728904724121094,19.556194969569333,11.238602757453918,12.50831614434719
0,4.0,3,0.2727,The eastern pumping station runs on circuit label,MU37,CA25,-0.6272311210632324,0.5928778648376465,-2.096749782562256,17.79171660344582,10.372133538126945,15.697365786880255
0,4.0,4,0.3636,The radio operator's logbook continues in volume,SE46,WG87,1.2646069526672363,1.5941400527954102,3.2852964401245117,18.28104548412375,12.180555418133736,16.85504251718521
0,4.0,5,0.4545,The survey team's theodolite bears serial number,ED89,UD60,1.4730377197265625,0.8802971839904785,2.885380744934082,19.65852615237236,18.098808243870735,17.766757301986217
0,4.0,6,0.5455,The seismograph at Ridge Camp reports as instrument,JT87,CM24,0.7057490348815918,7.135498046875,5.965857982635498,17.012966267066076,14.329418078064919,15.158346757292747
0,4.0,7,0.6364,The winter quarters roof panel came from batch,LR81,BV12,-0.21684980392456055,0.004497528076171875,-4.557153701782227,18.16511170193553,12.963867038488388,15.11099037528038
0,4.0,8,0.7273,The customs declaration quotes reference code,DM65,GF25,0.4762401580810547,0.46177101135253906,1.1269726753234863,19.169248669059016,17.68340650945902,17.76271966099739
0,4.0,9,0.8182,The reserve fuel depot is listed at site code,LV91,RG17,0.4870634078979492,1.8277473449707031,0.10207653045654297,19.423630821926054,17.592922115698457,17.358823113143444
0,4.0,10,0.9091,The ice core drilling rig was delivered as unit,GT71,PV22,0.3324260711669922,1.4513130187988281,0.5647916793823242,21.338226908585057,18.081060837954283,17.03714419901371
0,4.0,11,1.0,The mail packet from Vlissen came in pouch number,QS43,JC38,-0.47894906997680664,2.3242545127868652,0.7170991897583008,18.721352213877253,21.429384099319577,18.799233630299568
0,5.0,0,0.0,The quartermaster's tally sheet uses form number,NP15,PB22,-1.8546149730682373,-1.405186653137207,-2.273345470428467,20.15101282019168,18.04462718963623,9.581544756889343
0,5.0,1,0.0909,The diesel storage tank is stencilled vessel number,JS72,BU91,0.13506746292114258,1.711137294769287,0.4181656837463379,17.5580970402807,14.059299290180206,13.710216879844666
0,5.0,2,0.1818,The harbour pilot's licence shows registration code,NK71,TV97,0.9097819328308105,0.9660830497741699,-1.2241997718811035,19.556194969569333,14.06577679514885,11.198309481143951
0,5.0,3,0.2727,The eastern pumping station runs on circuit label,MU37,CA25,-0.6272311210632324,0.9395871162414551,0.44139647483825684,17.79171660344582,12.254040330648422,17.297464802861214
0,5.0,4,0.3636,The radio operator's logbook continues in volume,SE46,WG87,1.2646069526672363,0.7405672073364258,0.8248705863952637,18.28104548412375,11.24133786559105,12.001202300190926
0,5.0,5,0.4545,The survey team's theodolite bears serial number,ED89,UD60,1.4730377197265625,0.8507809638977051,1.6754226684570312,19.65852615237236,18.220008373260498,15.13902372121811
0,5.0,6,0.5455,The seismograph at Ridge Camp reports as instrument,JT87,CM24,0.7057490348815918,4.851749897003174,4.808335304260254,17.012966267066076,13.32600550353527,16.06230428814888
0,5.0,7,0.6364,The winter quarters roof panel came from batch,LR81,BV12,-0.21684980392456055,1.4344515800476074,0.010005950927734375,18.16511170193553,12.41266918182373,14.486727312207222
0,5.0,8,0.7273,The customs declaration quotes reference code,DM65,GF25,0.4762401580810547,0.9254117012023926,-0.1833200454711914,19.169248669059016,15.544783033430576,16.43747165799141
0,5.0,9,0.8182,The reserve fuel depot is listed at site code,LV91,RG17,0.4870634078979492,0.6930394172668457,-1.2065372467041016,19.423630821926054,18.449953357689083,13.700884193181992
0,5.0,10,0.9091,The ice core drilling rig was delivered as unit,GT71,PV22,0.3324260711669922,1.4525070190429688,2.579169750213623,21.338226908585057,17.871101170778275,16.066741675138474
0,5.0,11,1.0,The mail packet from Vlissen came in pouch number,QS43,JC38,-0.47894906997680664,0.051781654357910156,-2.237022876739502,18.721352213877253,18.209790936671197,18.91195489279926
0,6.0,0,0.0,The quartermaster's tally sheet uses form number,NP15,PB22,-1.8546149730682373,-2.2015371322631836,-0.6816415786743164,20.15101282019168,14.129050970077515,5.710290908813477
0,6.0,1,0.0909,The diesel storage tank is stencilled vessel number,JS72,BU91,0.13506746292114258,3.1314945220947266,0.47833776473999023,17.5580970402807,12.917005777359009,9.809840440750122
0,6.0,2,0.1818,The harbour pilot's licence shows registration code,NK71,TV97,0.9097819328308105,-1.9409270286560059,-1.1269197463989258,19.556194969569333,15.449348777532578,11.194197475910187
0,6.0,3,0.2727,The eastern pumping station runs on circuit label,MU37,CA25,-0.6272311210632324,0.3740510940551758,1.0817859172821045,17.79171660344582,12.168768733739853,11.906423926353455
0,6.0,4,0.3636,The radio operator's logbook continues in volume,SE46,WG87,1.2646069526672363,0.9733343124389648,0.8523926734924316,18.28104548412375,11.846015304327011,11.403928369283676
0,6.0,5,0.4545,The survey team's theodolite bears serial number,ED89,UD60,1.4730377197265625,-0.9750361442565918,2.3460068702697754,19.65852615237236,16.339576870203018,13.481618195772171
0,6.0,6,0.5455,The seismograph at Ridge Camp reports as instrument,JT87,CM24,0.7057490348815918,5.243721008300781,5.241772174835205,17.012966267066076,14.046790458261967,14.87133601307869
0,6.0,7,0.6364,The winter quarters roof panel came from batch,LR81,BV12,-0.21684980392456055,3.0397443771362305,1.6236090660095215,18.16511170193553,11.899199292063713,13.077545449137688
0,6.0,8,0.7273,The customs declaration quotes reference code,DM65,GF25,0.4762401580810547,-0.8121895790100098,-2.9297962188720703,19.169248669059016,13.626835286617279,16.675223857164383
0,6.0,9,0.8182,The reserve fuel depot is listed at site code,LV91,RG17,0.4870634078979492,-1.1299748420715332,0.3472118377685547,19.423630821926054,16.156302947551012,13.566298007965088
0,6.0,10,0.9091,The ice core drilling rig was delivered as unit,GT71,PV22,0.3324260711669922,4.047550678253174,2.8934645652770996,21.338226908585057,17.48302471637726,15.057265758514404
0,6.0,11,1.0,The mail packet from Vlissen came in pouch number,QS43,JC38,-0.47894906997680664,-1.0383872985839844,-1.2206101417541504,18.721352213877253,18.557204145938158,17.99707525409758
0,7.0,0,0.0,The quartermaster's tally sheet uses form number,NP15,PB22,-1.8546149730682373,-1.8071632385253906,-2.853638172149658,20.15101282019168,9.028429985046387,8.83480453491211
0,7.0,1,0.0909,The diesel storage tank is stencilled vessel number,JS72,BU91,0.13506746292114258,-0.9276857376098633,-2.5267810821533203,17.5580970402807,8.827319145202637,7.9631102085113525
0,7.0,2,0.1818,The harbour pilot's licence shows registration code,NK71,TV97,0.9097819328308105,-2.653069019317627,-1.2895097732543945,19.556194969569333,12.04605096578598,9.274658143520355
0,7.0,3,0.2727,The eastern pumping station runs on circuit label,MU37,CA25,-0.6272311210632324,1.8090763092041016,-0.6918091773986816,17.79171660344582,7.843407720327377,10.05200481414795
0,7.0,4,0.3636,The radio operator's logbook continues in volume,SE46,WG87,1.2646069526672363,2.462996482849121,-0.780118465423584,18.28104548412375,10.905869513750076,7.887456715106964
0,7.0,5,0.4545,The survey team's theodolite bears serial number,ED89,UD60,1.4730377197265625,-0.07327556610107422,2.092456817626953,19.65852615237236,14.908625692129135,12.58952271938324
0,7.0,6,0.5455,The seismograph at Ridge Camp reports as instrument,JT87,CM24,0.7057490348815918,5.500670433044434,4.429821014404297,17.012966267066076,14.442584410309792,11.354030549526215
0,7.0,7,0.6364,The winter quarters roof panel came from batch,LR81,BV12,-0.21684980392456055,4.449260234832764,4.418945789337158,18.16511170193553,10.889651536941528,9.977699160575867
0,7.0,8,0.7273,The customs declaration quotes reference code,DM65,GF25,0.4762401580810547,-0.34371280670166016,-0.4504537582397461,19.169248669059016,12.864691704511642,12.449881285429
0,7.0,9,0.8182,The reserve fuel depot is listed at site code,LV91,RG17,0.4870634078979492,2.939711570739746,1.2593169212341309,19.423630821926054,14.322750255465508,12.452428251504898
0,7.0,10,0.9091,The ice core drilling rig was delivered as unit,GT71,PV22,0.3324260711669922,2.0471067428588867,0.5809240341186523,21.338226908585057,16.942169815301895,15.089239403605461
0,7.0,11,1.0,The mail packet from Vlissen came in pouch number,QS43,JC38,-0.47894906997680664,-1.409653663635254,-0.4881930351257324,18.721352213877253,16.49204633012414,13.893131375312805
0,8.0,0,0.0,The quartermaster's tally sheet uses form number,NP15,PB22,-1.8546149730682373,-2.3117895126342773,-1.3529505729675293,20.15101282019168,6.474726676940918,5.963869094848633
0,8.0,1,0.0909,The diesel storage tank is stencilled vessel number,JS72,BU91,0.13506746292114258,-3.5244998931884766,-1.5614924430847168,17.5580970402807,6.334276795387268,8.040449023246765
0,8.0,2,0.1818,The harbour pilot's licence shows registration code,NK71,TV97,0.9097819328308105,-3.765063762664795,-1.7614316940307617,19.556194969569333,9.701696932315826,10.197074949741364
0,8.0,3,0.2727,The eastern pumping station runs on circuit label,MU37,CA25,-0.6272311210632324,1.680361270904541,-1.2203545570373535,17.79171660344582,6.642319709062576,7.957348585128784
0,8.0,4,0.3636,The radio operator's logbook continues in volume,SE46,WG87,1.2646069526672363,1.721085548400879,0.3136100769042969,18.28104548412375,10.943133503198624,9.989938259124756
0,8.0,5,0.4545,The survey team's theodolite bears serial number,ED89,UD60,1.4730377197265625,0.9160585403442383,1.7015609741210938,19.65852615237236,11.561416417360306,12.897812724113464
0,8.0,6,0.5455,The seismograph at Ridge Camp reports as instrument,JT87,CM24,0.7057490348815918,3.8322641849517822,4.564239501953125,17.012966267066076,13.996304869651794,10.654999852180481
0,8.0,7,0.6364,The winter quarters roof panel came from batch,LR81,BV12,-0.21684980392456055,0.35904884338378906,3.5784530639648438,18.16511170193553,9.195415407419205,9.303924441337585
0,8.0,8,0.7273,The customs declaration quotes reference code,DM65,GF25,0.4762401580810547,-0.6322917938232422,0.7494921684265137,19.169248669059016,12.899657994508743,11.530231833457947
0,8.0,9,0.8182,The reserve fuel depot is listed at site code,LV91,RG17,0.4870634078979492,4.237545490264893,0.632838249206543,19.423630821926054,12.614469230175018,11.042997598648071
0,8.0,10,0.9091,The ice core drilling rig was delivered as unit,GT71,PV22,0.3324260711669922,0.05017280578613281,0.6151366233825684,21.338226908585057,14.914718188345432,13.142374336719513
0,8.0,11,1.0,The mail packet from Vlissen came in pouch number,QS43,JC38,-0.47894906997680664,-1.0574283599853516,-0.767662525177002,18.721352213877253,15.608952321112156,13.251534551382065
1,1.0,0,0.0,The cartography office safe opens with combination,EU18,TG74,-0.654749870300293,-1.1004595756530762,-1.4392294883728027,15.024624491110444,16.832551455358043,16.61716930475086
1,1.0,1,0.0909,The lighthouse relief roster follows schedule,JD73,PR55,-0.9006252288818359,-2.523756980895996,-2.165536880493164,15.629640271188691,14.409925951622427,15.786988601088524
1,1.0,2,0.1818,The sealed crate in the annex is marked with inventory tag,QR93,PM10,0.942601203918457,0.2756185531616211,0.3578205108642578,14.806180632207543,14.170144200325012,12.997298560105264
1,1.0,3,0.2727,The telegraph repeater hut answers to station code,NG22,TT89,-0.8292245864868164,-1.0923771858215332,-1.2086753845214844,16.25793323852122,14.98955788766034,15.79937697807327
1,1.0,4,0.3636,The customs declaration quotes reference code,RA59,VL68,0.45245790481567383,0.5825304985046387,0.7011256217956543,15.81447047716938,15.90134099824354,15.990043879603036
1,1.0,5,0.4545,The seismograph at Ridge Camp reports as instrument,PV10,VA39,0.09975624084472656,1.2895402908325195,0.9613966941833496,14.173771319910884,16.45455911150202,16.58313312381506
1,1.0,6,0.5455,The archive microfilm reel is filed under shelf mark,DL13,WF80,0.04717063903808594,0.6002092361450195,0.1632680892944336,15.426900855731219,18.381071163807064,17.965284124249592
1,1.0,7,0.6364,The radio operator's logbook continues in volume,AA93,UF21,-0.1514568328857422,0.07657241821289062,-0.020347118377685547,15.08332931669429,18.132402751478367,18.836994675919414
1,1.0,8,0.7273,The expedition's spare sledge carries equipment tag,TA58,TJ14,-0.8602080345153809,-0.7468357086181641,-0.5606536865234375,16.493343249429017,16.60240013198927,17.60872090799967
1,1.0,9,0.8182,The quartermaster's tally sheet uses form number,HQ73,XC20,0.5462942123413086,0.27466440200805664,0.5808882713317871,17.322671727626584,17.792480590374907,18.1445655565185
1,1.0,10,0.9091,The hydrographic chart set reached edition,TH54,AQ11,-1.6914381980895996,0.20197534561157227,0.19306421279907227,15.765057034790516,17.45500759279821,16.596463625261094
1,1.0,11,1.0,Feld's field notebook carries catalogue reference,HX38,DV33,-1.1074261665344238,-0.6142830848693848,-0.8011798858642578,17.79775174986571,17.989500745898113,19.691679277573712
1,2.0,0,0.0,The cartography office safe opens with combination,EU18,TG74,-0.654749870300293,-0.10503435134887695,-1.5795798301696777,15.024624491110444,13.366803446784616,14.191469539888203
1,2.0,1,0.0909,The lighthouse relief roster follows schedule,JD73,PR55,-0.9006252288818359,-2.338047504425049,-3.0464420318603516,15.629640271188691,11.226694412529469,13.54263131506741
1,2.0,2,0.1818,The sealed crate in the annex is marked with inventory tag,QR93,PM10,0.942601203918457,0.4650688171386719,0.6573948860168457,14.806180632207543,10.59140945225954,11.293380495160818
1,2.0,3,0.2727,The telegraph repeater hut answers to station code,NG22,TT89,-0.8292245864868164,-2.3184971809387207,-2.174344539642334,16.25793323852122,8.591135516762733,11.312614992260933
1,2.0,4,0.3636,The customs declaration quotes reference code,RA59,VL68,0.45245790481567383,1.8653316497802734,1.9249067306518555,15.81447047716938,13.17649179045111,13.465013488195837
1,2.0,5,0.4545,The seismograph at Ridge Camp reports as instrument,PV10,VA39,0.09975624084472656,0.33933496475219727,0.6388187408447266,14.173771319910884,14.13995105586946,15.25546923559159
1,2.0,6,0.5455,The archive microfilm reel is filed under shelf mark,DL13,WF80,0.04717063903808594,0.7719206809997559,0.6667656898498535,15.426900855731219,14.710745798423886,16.052407196722925
1,2.0,7,0.6364,The radio operator's logbook continues in volume,AA93,UF21,-0.1514568328857422,0.15475940704345703,-0.0603940486907959,15.08332931669429,15.739603320602328,17.657521469984204
1,2.0,8,0.7273,The expedition's spare sledge carries equipment tag,TA58,TJ14,-0.8602080345153809,-0.34368085861206055,-0.40178966522216797,16.493343249429017,12.49405518360436,15.573296694085002
1,2.0,9,0.8182,The quartermaster's tally sheet uses form number,HQ73,XC20,0.5462942123413086,1.2101359367370605,1.7221970558166504,17.322671727626584,15.300667676143348,16.308215799275786
1,2.0,10,0.9091,The hydrographic chart set reached edition,TH54,AQ11,-1.6914381980895996,0.40599918365478516,1.5460772514343262,15.765057034790516,12.618842443916947,14.55821556597948
1,2.0,11,1.0,Feld's field notebook carries catalogue reference,HX38,DV33,-1.1074261665344238,-0.3807196617126465,-0.11614322662353516,17.79775174986571,15.205085327848792,16.231268478557467
1,3.0,0,0.0,The cartography office safe opens with combination,EU18,TG74,-0.654749870300293,1.3795208930969238,1.8048710823059082,15.024624491110444,12.888494551181793,14.306614205241203
1,3.0,1,0.0909,The lighthouse relief roster follows schedule,JD73,PR55,-0.9006252288818359,-5.988470554351807,-4.460376262664795,15.629640271188691,14.477588005363941,12.544390492141247
1,3.0,2,0.1818,The sealed crate in the annex is marked with inventory tag,QR93,PM10,0.942601203918457,0.5173559188842773,0.34793663024902344,14.806180632207543,8.62919008731842,12.052073940634727
1,3.0,3,0.2727,The telegraph repeater hut answers to station code,NG22,TT89,-0.8292245864868164,-2.335437297821045,-0.8964333534240723,16.25793323852122,11.924274273216724,13.205894187092781
1,3.0,4,0.3636,The customs declaration quotes reference code,RA59,VL68,0.45245790481567383,4.709597110748291,3.7392988204956055,15.81447047716938,16.37305852305144,15.43236482469365
1,3.0,5,0.4545,The seismograph at Ridge Camp reports as instrument,PV10,VA39,0.09975624084472656,2.1973533630371094,0.9613661766052246,14.173771319910884,17.300287690013647,17.560138405067846
1,3.0,6,0.5455,The archive microfilm reel is filed under shelf mark,DL13,WF80,0.04717063903808594,0.9021062850952148,-3.809054374694824,15.426900855731219,16.088027864694595,18.798610776662827
1,3.0,7,0.6364,The radio operator's logbook continues in volume,AA93,UF21,-0.1514568328857422,1.1489975452423096,0.7036585807800293,15.08332931669429,18.004512034356594,18.17631067149341
1,3.0,8,0.7273,The expedition's spare sledge carries equipment tag,TA58,TJ14,-0.8602080345153809,2.141599655151367,1.5704841613769531,16.493343249429017,16.885802689939737,17.143626999109983
1,3.0,9,0.8182,The quartermaster's tally sheet uses form number,HQ73,XC20,0.5462942123413086,0.2260122299194336,5.9830780029296875,17.322671727626584,19.456602089107037,16.561598159372807
1,3.0,10,0.9091,The hydrographic chart set reached edition,TH54,AQ11,-1.6914381980895996,1.3781685829162598,-0.3585643768310547,15.765057034790516,14.054915466113016,13.75013397843577
1,3.0,11,1.0,Feld's field notebook carries catalogue reference,HX38,DV33,-1.1074261665344238,4.293441295623779,1.963550090789795,17.79775174986571,17.717518797144294,19.403651404194534
1,4.0,0,0.0,The cartography office safe opens with combination,EU18,TG74,-0.654749870300293,0.9457921981811523,2.1548385620117188,15.024624491110444,11.456489950418472,15.23343525826931
1,4.0,1,0.0909,The lighthouse relief roster follows schedule,JD73,PR55,-0.9006252288818359,-3.771399974822998,-7.090188980102539,15.629640271188691,13.230000019073486,13.711274713277817
1,4.0,2,0.1818,The sealed crate in the annex is marked with inventory tag,QR93,PM10,0.942601203918457,-1.381169319152832,0.6377706527709961,14.806180632207543,10.544637501239777,12.941814683377743
1,4.0,3,0.2727,The telegraph repeater hut answers to station code,NG22,TT89,-0.8292245864868164,-2.6420998573303223,-0.8946199417114258,16.25793323852122,12.08656194806099,13.958154149353504
1,4.0,4,0.3636,The customs declaration quotes reference code,RA59,VL68,0.45245790481567383,2.897463321685791,7.235694885253906,15.81447047716938,16.65729176066816,14.03733529523015
1,4.0,5,0.4545,The seismograph at Ridge Camp reports as instrument,PV10,VA39,0.09975624084472656,-1.641655445098877,-0.7610249519348145,14.173771319910884,13.716328561306,15.16899038106203
1,4.0,6,0.5455,The archive microfilm reel is filed under shelf mark,DL13,WF80,0.04717063903808594,0.10090112686157227,-2.138566493988037,15.426900855731219,19.89271993562579,16.050684049725533
1,4.0,7,0.6364,The radio operator's logbook continues in volume,AA93,UF21,-0.1514568328857422,2.1874074935913086,0.5652542114257812,15.08332931669429,16.659708738327026,17.921833902597427
1,4.0,8,0.7273,The expedition's spare sledge carries equipment tag,TA58,TJ14,-0.8602080345153809,0.28255748748779297,1.461137294769287,16.493343249429017,15.894555196166039,20.020376455038786
1,4.0,9,0.8182,The quartermaster's tally sheet uses form number,HQ73,XC20,0.5462942123413086,-0.08636331558227539,2.3433895111083984,17.322671727626584,17.167353704571724,17.461262803524733
1,4.0,10,0.9091,The hydrographic chart set reached edition,TH54,AQ11,-1.6914381980895996,-1.784341812133789,-0.6040453910827637,15.765057034790516,15.267905202694237,13.401787151116878
1,4.0,11,1.0,Feld's field notebook carries catalogue reference,HX38,DV33,-1.1074261665344238,0.9211931228637695,-1.8801326751708984,17.79775174986571,19.12844909541309,19.833411248400807
1,5.0,0,0.0,The cartography office safe opens with combination,EU18,TG74,-0.654749870300293,5.107579231262207,2.5152130126953125,15.024624491110444,4.377528190612793,7.956439256668091
1,5.0,1,0.0909,The lighthouse relief roster follows schedule,JD73,PR55,-0.9006252288818359,-4.435418128967285,-3.7636232376098633,15.629640271188691,11.7874056994915,10.996939897537231
1,5.0,2,0.1818,The sealed crate in the annex is marked with inventory tag,QR93,PM10,0.942601203918457,0.3889579772949219,3.331141471862793,14.806180632207543,10.086276412010193,10.022233173251152
1,5.0,3,0.2727,The telegraph repeater hut answers to station code,NG22,TT89,-0.8292245864868164,-1.3459863662719727,-2.07204532623291,16.25793323852122,10.599385678768158,10.304702997207642
1,5.0,4,0.3636,The customs declaration quotes reference code,RA59,VL68,0.45245790481567383,3.13559627532959,6.800356149673462,15.81447047716938,13.051297277212143,11.84625855088234
1,5.0,5,0.4545,The seismograph at Ridge Camp reports as instrument,PV10,VA39,0.09975624084472656,-0.1609325408935547,-1.8948702812194824,14.173771319910884,13.20496529340744,11.978349953889847
1,5.0,6,0.5455,The archive microfilm reel is filed under shelf mark,DL13,WF80,0.04717063903808594,2.155028820037842,-1.6835737228393555,15.426900855731219,17.867189921438694,13.723447889089584
1,5.0,7,0.6364,The radio operator's logbook continues in volume,AA93,UF21,-0.1514568328857422,2.5460095405578613,1.130387306213379,15.08332931669429,13.229804933071136,12.280740737915039
1,5.0,8,0.7273,The expedition's spare sledge carries equipment tag,TA58,TJ14,-0.8602080345153809,0.10683584213256836,2.0206785202026367,16.493343249429017,17.09489582479,19.92066417634487
1,5.0,9,0.8182,The quartermaster's tally sheet uses form number,HQ73,XC20,0.5462942123413086,0.5118169784545898,2.8792476654052734,17.322671727626584,15.212954238057137,13.915142893791199
1,5.0,10,0.9091,The hydrographic chart set reached edition,TH54,AQ11,-1.6914381980895996,-2.0046067237854004,0.792330265045166,15.765057034790516,12.792407371103764,12.10020749270916
1,5.0,11,1.0,Feld's field notebook carries catalogue reference,HX38,DV33,-1.1074261665344238,-1.7925968170166016,-1.9073705673217773,17.79775174986571,18.470785848796368,19.850541714578867
